,EmpNumber,Gender_Female,Gender_Male,EducationBackground_Human Resources,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Data Science,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Business Analyst,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Non-Travel,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_No,OverTime_Yes,Attrition_No,Attrition_Yes,Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,NumCompaniesWorked,TotalWorkExperienceInYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager
504,E1001902,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,18,3,2,2,70,3,1,4,12,3,4,0,0,1,0,2,0,0
505,E1001903,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,47,26,4,4,98,3,5,3,11,3,3,5,2,3,27,2,1,0
506,E1001905,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,39,3,2,3,76,2,2,3,15,4,3,10,8,0,11,3,0,7
507,E1001908,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,35,8,4,3,52,3,2,3,12,4,3,14,11,1,15,5,2,9
508,E1001909,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,37,19,3,3,85,3,2,3,17,1,2,4,3,3,9,2,0,2
509,E1001911,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,39,4,3,1,81,3,2,3,13,4,1,9,2,0,10,2,3,8
510,E1001916,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,38,2,2,4,54,2,3,3,19,4,4,5,4,3,10,6,0,2
511,E1001918,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,37,10,3,2,71,3,1,2,11,1,1,8,4,1,8,2,7,7
512,E1001919,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,40,16,3,3,84,3,3,4,15,4,2,4,2,6,18,2,3,3
513,E1001920,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,44,1,5,1,37,3,2,4,11,3,3,10,7,4,14,3,0,2
514,E1001923,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,35,15,2,1,59,1,2,4,14,4,2,2,2,6,7,2,2,2
515,E1001924,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,24,2,1,1,32,3,1,4,13,3,3,6,3,1,6,2,1,3
516,E1001925,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,27,8,3,2,86,4,1,3,17,1,3,3,2,7,5,0,0,2
517,E1001926,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,27,2,3,4,87,3,1,4,13,3,2,4,2,2,6,0,1,2
518,E1001931,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,25,2,1,4,77,4,2,3,17,3,3,7,7,1,7,6,0,7
519,E1001932,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,39,12,3,4,66,3,2,2,21,3,3,5,4,4,7,3,1,0
520,E1001933,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,49,22,4,1,72,3,4,2,16,2,3,4,2,3,27,2,1,2
521,E1001934,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,50,17,5,4,50,2,3,1,15,3,3,14,11,5,19,3,1,11
522,E1001935,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,20,2,3,3,31,3,1,3,19,1,3,2,2,1,2,3,2,2
523,E1001936,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,34,3,3,4,66,3,2,2,12,3,3,11,8,1,11,2,7,9
524,E1001937,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,36,7,3,1,77,3,1,2,11,3,3,4,3,2,15,4,1,3
525,E1001939,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,49,6,1,3,41,2,4,3,19,2,3,15,11,2,30,3,2,12
526,E1001940,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,36,1,4,4,33,2,2,3,15,3,3,3,2,0,4,6,1,2
527,E1001942,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,36,3,2,4,79,4,2,1,20,1,3,5,4,6,13,3,0,4
528,E1001943,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,54,22,5,2,91,3,4,3,25,3,3,10,8,3,36,6,4,7
529,E1001944,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,43,15,2,3,65,2,4,3,24,1,3,14,10,1,14,3,6,11
530,E1001945,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,35,12,4,4,36,3,2,4,24,1,4,11,9,3,13,2,6,7
531,E1001947,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,29,5,3,1,43,2,2,2,13,2,2,10,0,1,10,3,0,9
532,E1001948,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,33,2,4,4,93,3,2,4,14,3,3,6,2,1,6,5,0,4
533,E1001949,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,32,2,3,4,45,3,2,2,13,3,2,9,5,0,10,4,1,6
534,E1001951,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,31,5,4,1,67,3,2,4,11,1,3,10,0,1,10,2,0,2
535,E1001952,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,49,16,3,4,74,3,1,1,16,2,2,2,2,4,17,2,2,2
536,E1001958,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,20,9,1,4,54,3,1,1,11,1,3,2,2,1,2,3,0,2
537,E1001959,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,33,16,3,3,36,3,2,4,25,3,3,6,5,1,7,2,1,2
538,E1001960,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,36,26,4,1,80,3,2,3,14,2,2,3,2,6,10,2,0,2
539,E1001961,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,44,1,3,3,44,3,1,4,18,1,3,2,2,4,8,2,2,2
540,E1001962,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,23,8,1,4,93,2,1,3,11,1,3,5,4,1,5,2,1,2
541,E1001965,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,38,4,2,4,87,3,1,3,19,4,2,0,0,7,7,5,0,0
542,E1001967,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,53,24,4,2,48,4,3,4,15,3,3,4,3,3,11,2,1,2
543,E1001969,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,48,7,2,4,95,3,1,3,11,3,3,9,7,2,19,3,7,7
544,E1001970,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,32,2,4,4,95,3,1,2,12,1,3,1,0,1,1,2,0,0
545,E1001971,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,26,7,3,4,76,3,1,4,20,3,3,7,7,1,7,5,5,7
546,E1001972,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,55,22,3,1,94,2,1,2,12,4,3,4,2,5,8,1,1,2
547,E1001974,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,34,5,2,2,57,2,2,4,14,3,4,15,10,1,15,3,4,13
548,E1001975,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,60,1,4,3,92,1,3,4,20,3,4,1,0,3,19,2,0,0
549,E1001978,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,37,1,4,3,31,1,2,4,14,3,2,6,3,1,6,2,1,3
550,E1001979,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,34,19,3,2,35,2,1,4,12,2,3,10,9,1,10,3,8,7
551,E1001981,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,44,2,3,3,96,4,3,4,19,2,3,8,7,1,9,2,6,7
552,E1001984,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,43,2,3,4,73,3,2,4,17,1,3,10,9,1,10,3,8,8
553,E1001987,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,29,9,4,4,43,3,1,3,17,3,3,5,3,9,9,2,1,2
554,E1001988,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,36,2,4,3,51,3,2,4,15,3,2,13,7,3,17,2,6,7
555,E1001990,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,45,1,1,3,74,2,3,3,23,4,2,23,15,3,25,3,14,4
556,E1001996,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,26,17,4,4,62,1,1,3,15,3,4,3,2,1,3,3,0,2
557,E1001997,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,45,28,2,4,48,2,4,2,11,3,3,21,6,1,21,2,8,6
558,E1001999,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,31,2,4,2,69,3,1,3,14,4,4,5,2,1,6,2,0,3
559,E1002000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,41,4,3,3,60,1,2,2,19,2,3,3,2,6,10,4,1,2
560,E1002002,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,40,8,2,2,92,3,2,1,16,2,3,1,0,2,18,3,0,0
561,E1002003,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,24,29,1,2,91,3,1,1,13,2,4,6,2,1,6,2,1,2
562,E1002005,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,46,13,4,3,34,3,2,2,14,4,3,10,7,6,19,3,0,9
563,E1002007,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,30,16,1,2,33,3,1,4,12,2,2,10,0,1,10,2,0,8
564,E1002009,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,47,2,4,3,87,3,2,2,11,4,1,1,0,7,4,3,0,0
565,E1002010,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,46,2,3,3,74,3,3,4,12,2,2,10,6,4,13,5,0,3
566,E1002011,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,36,13,5,2,96,2,2,1,13,2,3,2,2,5,16,3,2,2
567,E1002012,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,32,1,2,1,34,1,2,2,15,2,3,0,0,6,10,2,0,0
568,E1002014,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,31,24,1,4,30,3,2,4,20,4,2,5,4,2,9,3,1,4
569,E1002015,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,39,1,3,4,77,3,2,4,15,4,3,9,8,1,9,2,5,8
570,E1002017,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,32,19,3,4,80,1,3,3,13,3,1,4,3,3,10,2,0,2
571,E1002018,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40,7,4,2,88,3,5,2,14,2,2,21,8,1,21,3,12,8
572,E1002022,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,45,4,3,3,56,1,3,3,21,3,4,5,0,4,9,2,0,3
573,E1002023,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,30,2,4,4,78,2,1,1,16,4,3,9,7,0,10,2,0,7
574,E1002024,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,24,10,3,1,59,3,1,4,14,4,3,2,2,0,3,2,2,1
575,E1002025,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,30,8,3,3,66,2,1,4,11,3,2,4,2,6,6,0,1,2
576,E1002027,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,31,5,3,1,51,3,2,3,19,3,3,5,2,1,6,3,0,2
577,E1002029,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,27,8,3,3,67,3,1,4,11,3,2,6,2,1,6,5,1,4
578,E1002030,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,29,9,3,2,52,1,1,2,13,3,3,2,2,1,2,3,2,2
579,E1002031,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,29,1,3,4,70,4,2,3,12,4,4,3,2,8,10,5,0,2
580,E1002032,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,30,15,2,3,94,2,3,1,11,1,3,7,7,2,12,2,1,7
581,E1002033,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,34,2,4,4,97,4,1,4,14,1,3,5,0,0,6,3,1,2
582,E1002034,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,33,2,3,4,62,3,2,2,15,4,2,11,7,8,13,2,1,7
583,E1002035,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,49,11,4,4,80,3,2,4,12,3,4,5,1,3,8,1,0,4
584,E1002036,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,33,16,3,1,74,3,3,1,20,3,2,0,0,2,11,2,0,0
585,E1002038,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,38,2,2,3,75,2,1,2,14,2,2,6,1,4,9,4,0,5
586,E1002042,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,32,5,4,2,65,3,1,2,14,2,3,7,7,2,12,3,0,7
587,E1002044,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,38,18,3,2,60,1,2,4,16,3,3,1,0,3,15,2,1,0
588,E1002045,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,43,17,3,3,38,2,1,3,16,4,3,1,0,9,6,4,0,0
589,E1002048,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,55,2,3,3,60,2,5,1,12,2,3,1,0,8,34,2,0,0
590,E1002049,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,33,4,3,4,90,3,2,2,15,4,2,9,8,5,11,2,1,7
591,E1002050,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,41,9,4,3,94,3,1,1,20,2,3,5,3,1,5,2,0,4
592,E1002052,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,34,10,3,4,87,3,2,3,14,3,3,15,14,1,15,3,0,7
593,E1002053,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,53,1,4,1,60,2,4,3,20,4,2,3,2,4,27,2,0,2
594,E1002056,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,43,2,3,2,97,3,1,4,13,2,3,9,7,0,10,5,1,8
595,E1002057,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,34,3,2,4,32,1,2,4,12,1,3,2,2,5,6,3,2,2
596,E1002058,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,21,7,1,2,31,3,1,2,13,2,3,1,0,1,1,3,1,0
597,E1002060,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,38,6,2,4,40,2,1,3,11,2,3,5,4,1,5,3,0,4
598,E1002061,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,22,8,1,3,79,3,1,1,17,3,3,1,0,1,1,6,0,0
599,E1002062,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,31,29,4,1,91,2,2,4,14,1,3,12,7,1,13,3,5,7
600,E1002067,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,46,2,4,3,46,3,5,4,17,3,3,2,1,7,24,3,2,2
601,E1002068,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,36,10,3,4,90,3,3,1,13,4,3,12,8,7,15,1,5,7
602,E1002070,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,44,1,2,3,99,3,1,2,12,3,2,5,3,1,6,2,2,3
603,E1002072,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,37,8,2,3,89,3,2,2,13,3,2,10,0,2,19,4,4,7
604,E1002076,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,33,8,4,4,90,4,1,1,19,2,3,10,8,6,14,1,7,6
605,E1002079,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,46,26,2,2,98,2,2,2,15,3,3,2,2,8,6,3,2,2
